,AG,AI_AR,BL_BS,BE_JU,FR,GE_VD,GL,GR,LU,NE,NW_OW_UR,SG,SH_ZH,SZ_ZG,SO,TG,TI,VS
2050-04-13 06:00,0.208,0.161188298,0.203866595,0.203506561,0.203,0.194272943,0.156,0.137,0.205,0.197,0.202462448,0.166,0.203883145,0.19783265,0.203,0.198,0.217,0.213
2050-04-13 07:00,0.4,0.241716109,0.396866595,0.402889762,0.405,0.396272943,0.23,0.209,0.384,0.397,0.368877903,0.252,0.361502244,0.345746926,0.399,0.335,0.417,0.431
2050-04-13 08:00,0.562,0.349828798,0.558866595,0.566766402,0.572,0.565111375,0.317,0.284,0.544,0.563,0.530508465,0.373,0.513796626,0.500746926,0.562,0.482,0.579,0.622
2050-04-13 09:00,0.671,0.532489285,0.671066703,0.681889762,0.691,0.686192159,0.447,0.455,0.657,0.683,0.646363848,0.569,0.637649435,0.624122438,0.676,0.627,0.696,0.751
2050-04-13 10:00,0.736,0.62313123,0.738066703,0.751766402,0.761,0.756272943,0.562,0.61,0.721,0.752,0.707877903,0.644,0.709796626,0.685371414,0.744,0.701,0.764,0.824
2050-04-13 11:00,0.758,0.695018541,0.760066703,0.771013122,0.782,0.779434511,0.696,0.736,0.757,0.774,0.752976503,0.697,0.748177527,0.747624488,0.765,0.737,0.785,0.842
2050-04-13 12:00,0.737,0.717415122,0.738066703,0.745383201,0.757,0.756515295,0.729,0.768,0.732,0.751,0.728878392,0.713,0.730735954,0.725040813,0.74,0.725,0.756,0.817
2050-04-13 13:00,0.664,0.647,0.667066703,0.673506561,0.687,0.689676864,0.652,0.679,0.659,0.682,0.653126221,0.645,0.657177527,0.651040813,0.668,0.653,0.675,0.741
2050-04-13 14:00,0.547,0.530169757,0.551133405,0.558629921,0.57,0.574757648,0.533,0.546,0.543,0.567,0.540728674,0.529,0.540735954,0.536624488,0.554,0.537,0.552,0.615
2050-04-13 15:00,0.386,0.37,0.39,0.39775328,0.408,0.413,0.377,0.387,0.383,0.406,0.379878392,0.368,0.376969664,0.377416325,0.394,0.37,0.383,0.439
2050-04-13 16:00,0.188,0.158245365,0.192,0.20175328,0.21,0.216242352,0.181,0.186,0.189,0.21,0.188196223,0.153,0.170792137,0.18416735,0.198,0.155,0.185,0.225
2050-04-13 17:00,0.028,0.020584878,0.030066703,0.03212336,0.034,0.038323136,0.023,0.02,0.027,0.036,0.025682168,0.02,0.024852809,0.025,0.032,0.022,0.02,0.032
2050-04-13 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-13 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 05:00,0.038,0.048830243,0.035933297,0.032,0.029,0.023676864,0.047,0.05,0.04,0.028,0.041485945,0.049,0.042147191,0.042791837,0.033,0.045,0.043,0.03
2050-04-14 06:00,0.215,0.228,0.208733189,0.212889762,0.215,0.208192159,0.238,0.216,0.228,0.208,0.233920284,0.227,0.222705618,0.234542862,0.21,0.223,0.207,0.24
2050-04-14 07:00,0.41,0.429660486,0.401466378,0.412272963,0.418,0.416272943,0.439,0.414,0.427,0.407,0.429733775,0.429,0.416264046,0.433918374,0.407,0.417,0.378,0.456
2050-04-14 08:00,0.558,0.595320973,0.540599243,0.575682407,0.586,0.584353727,0.614,0.602,0.591,0.574,0.60118651,0.592,0.567995511,0.600877562,0.559,0.568,0.558,0.634
2050-04-14 09:00,0.598,0.683057067,0.567399135,0.673514416,0.698,0.705353727,0.723,0.724,0.692,0.681,0.721409811,0.677,0.61501687,0.705089823,0.632,0.609,0.718,0.765
2050-04-14 10:00,0.51,0.642095594,0.496066703,0.666690262,0.729,0.773676864,0.726,0.788,0.661,0.702,0.722636694,0.629,0.503934839,0.676971483,0.601,0.486,0.795,0.834
2050-04-14 11:00,0.445,0.601944378,0.440534163,0.610333304,0.697,0.791242352,0.567,0.708,0.532,0.642,0.60067506,0.614,0.452364031,0.518338798,0.535,0.487,0.805,0.842
2050-04-14 12:00,0.477,0.65288731,0.467200649,0.533118094,0.622,0.741342739,0.544,0.682,0.463,0.565,0.511129314,0.672,0.523485375,0.467330601,0.489,0.596,0.741,0.8
2050-04-14 13:00,0.58,0.676736094,0.563666486,0.470837276,0.515,0.635523909,0.635,0.7,0.503,0.447,0.529801715,0.676,0.629034825,0.550955089,0.489,0.668,0.658,0.693
2050-04-14 14:00,0.535,0.558075608,0.527866595,0.432427832,0.395,0.453482329,0.571,0.591,0.526,0.347,0.532473139,0.554,0.548294382,0.553710212,0.474,0.549,0.532,0.503
2050-04-14 15:00,0.391,0.387830243,0.39,0.358850397,0.299,0.272109,0.406,0.412,0.401,0.283,0.402056707,0.385,0.389411237,0.4053347,0.381,0.383,0.363,0.308
2050-04-14 16:00,0.199,0.186,0.202133405,0.20312336,0.179,0.14118117,0.197,0.196,0.203,0.179,0.204,0.184,0.193411237,0.20216735,0.207,0.187,0.184,0.161
2050-04-14 17:00,0.03,0.020584878,0.033066703,0.03424672,0.037,0.036080784,0.021,0.018,0.027,0.04,0.025514055,0.02,0.026,0.024416325,0.034,0.024,0.021,0.034
2050-04-14 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-14 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 05:00,0.038,0.050830243,0.035933297,0.032,0.029,0.023676864,0.049,0.054,0.04,0.028,0.04221972,0.051,0.043147191,0.043791837,0.033,0.046,0.046,0.029
2050-04-15 06:00,0.227,0.252075608,0.220799892,0.223259841,0.223,0.214030591,0.258,0.272,0.241,0.216,0.249140004,0.251,0.236558427,0.248542862,0.222,0.239,0.247,0.241
2050-04-15 07:00,0.431,0.454075608,0.424799892,0.429013122,0.432,0.423869023,0.466,0.484,0.448,0.424,0.459574343,0.452,0.439264046,0.456918374,0.426,0.439,0.451,0.464
2050-04-15 08:00,0.592,0.611075608,0.585799892,0.591889762,0.598,0.592788239,0.626,0.645,0.611,0.59,0.623957076,0.608,0.597969664,0.619502049,0.588,0.596,0.613,0.641
2050-04-15 09:00,0.701,0.717075608,0.696799892,0.706643042,0.714,0.709788239,0.733,0.752,0.719,0.707,0.734541133,0.713,0.705969664,0.727502049,0.701,0.703,0.726,0.764
2050-04-15 10:00,0.763,0.774075608,0.759866595,0.771643042,0.781,0.775384318,0.794,0.815,0.781,0.774,0.797391415,0.771,0.765969664,0.789293887,0.766,0.761,0.789,0.835
2050-04-15 11:00,0.781,0.787660486,0.777933297,0.791643042,0.8,0.788899614,0.807,0.828,0.798,0.794,0.813223301,0.784,0.781822473,0.805293887,0.785,0.776,0.804,0.842
2050-04-15 12:00,0.755,0.757660486,0.752933297,0.762889762,0.767,0.750657261,0.776,0.794,0.77,0.762,0.783639245,0.755,0.754969664,0.775918374,0.758,0.749,0.769,0.816
2050-04-15 13:00,0.681,0.682830243,0.678933297,0.684383201,0.683,0.659192159,0.699,0.713,0.693,0.678,0.704788962,0.68,0.682264046,0.699918374,0.682,0.677,0.687,0.718
2050-04-15 14:00,0.555,0.557830243,0.554,0.54924672,0.541,0.542504307,0.57,0.582,0.562,0.534,0.570672455,0.556,0.556705618,0.568542862,0.552,0.553,0.548,0.581
2050-04-15 15:00,0.378,0.380415122,0.378066703,0.378506561,0.393,0.422161568,0.385,0.392,0.379,0.375,0.38418651,0.38,0.380441573,0.384375512,0.376,0.379,0.364,0.444
2050-04-15 16:00,0.188,0.178,0.187066703,0.202643042,0.215,0.226161568,0.185,0.179,0.192,0.215,0.193630562,0.177,0.183852809,0.190583675,0.195,0.18,0.175,0.234
2050-04-15 17:00,0.03,0.020584878,0.032133405,0.03412336,0.036,0.040323136,0.022,0.019,0.027,0.038,0.025831886,0.021,0.026,0.025208163,0.033,0.024,0.023,0.033
2050-04-15 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-15 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 05:00,0.036,0.049830243,0.030866595,0.032383201,0.034,0.03259608,0.051,0.055,0.041,0.028,0.042901888,0.049,0.042558427,0.044583675,0.031,0.045,0.045,0.038
2050-04-16 06:00,0.136,0.187736094,0.123533081,0.141916005,0.144,0.123607068,0.181,0.213,0.149,0.128,0.155550847,0.187,0.148116855,0.154959187,0.132,0.158,0.199,0.19
2050-04-16 07:00,0.255,0.331472189,0.235332973,0.226889762,0.207,0.146980398,0.341,0.403,0.28,0.189,0.297027078,0.326,0.274528092,0.294293887,0.228,0.284,0.386,0.288
2050-04-16 08:00,0.354,0.469547797,0.337066162,0.265947514,0.245,0.201788239,0.483,0.581,0.358,0.216,0.398390873,0.46,0.389908992,0.402461237,0.288,0.408,0.558,0.378
2050-04-16 09:00,0.397,0.534793162,0.376132865,0.308837276,0.308,0.288484705,0.527,0.654,0.391,0.261,0.449243217,0.528,0.43823371,0.432126537,0.325,0.467,0.668,0.446
2050-04-16 10:00,0.365,0.537095594,0.335866595,0.380845131,0.383,0.388796852,0.588,0.726,0.447,0.337,0.523794063,0.522,0.398294382,0.481800035,0.359,0.412,0.693,0.452
2050-04-16 11:00,0.388,0.488001445,0.355399676,0.4718005,0.452,0.480949807,0.675,0.759,0.549,0.395,0.611687215,0.45,0.396579786,0.609102119,0.435,0.352,0.558,0.494
2050-04-16 12:00,0.424,0.503359499,0.390199027,0.48567714,0.474,0.489659637,0.593,0.65,0.466,0.429,0.467549273,0.475,0.433696641,0.499714311,0.448,0.416,0.321,0.556
2050-04-16 13:00,0.341,0.370169757,0.310599243,0.401664019,0.373,0.277779625,0.311,0.313,0.342,0.336,0.320934122,0.38,0.35023371,0.311620389,0.361,0.371,0.279,0.465
2050-04-16 14:00,0.238,0.212679027,0.210132865,0.240448808,0.198,0.165008614,0.197,0.176,0.264,0.166,0.260279032,0.219,0.231792137,0.233873463,0.232,0.228,0.325,0.23
2050-04-16 15:00,0.119,0.146,0.103666486,0.120916005,0.13,0.17973567,0.158,0.152,0.148,0.097,0.16084567,0.146,0.13623371,0.161877562,0.112,0.138,0.216,0.196
2050-04-16 16:00,0.064,0.067245365,0.053733189,0.086929126,0.095,0.132312148,0.068,0.076,0.083,0.074,0.077588669,0.067,0.058675282,0.068208163,0.073,0.056,0.075,0.137
2050-04-16 17:00,0.019,0.013584878,0.014866595,0.023889762,0.03,0.042242352,0.015,0.013,0.021,0.025,0.01878028,0.013,0.017411237,0.017208163,0.019,0.015,0.014,0.036
2050-04-16 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-16 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 05:00,0.021,0.016,0.025066703,0.023616799,0.022,0.016757648,0.016,0.019,0.017,0.028,0.013831886,0.015,0.019030336,0.014416325,0.025,0.019,0.005,0.012
2050-04-17 06:00,0.082,0.062415122,0.093133405,0.10412336,0.093,0.073869023,0.057,0.061,0.07,0.118,0.057673486,0.062,0.068177527,0.0566653,0.105,0.068,0.023,0.056
2050-04-17 07:00,0.163,0.113169757,0.169799892,0.213052486,0.191,0.154768636,0.109,0.102,0.155,0.238,0.127692913,0.113,0.130761801,0.123914276,0.204,0.12,0.054,0.121
2050-04-17 08:00,0.223,0.171679027,0.205199567,0.326060341,0.274,0.229749034,0.171,0.134,0.259,0.289,0.222348003,0.175,0.196493267,0.218040813,0.289,0.18,0.094,0.227
2050-04-17 09:00,0.227,0.191924392,0.19426627,0.43072436,0.35,0.306637659,0.214,0.155,0.356,0.311,0.316245822,0.199,0.198757313,0.294004099,0.352,0.172,0.138,0.35
2050-04-17 10:00,0.248,0.198415122,0.188533081,0.441257164,0.386,0.412211761,0.306,0.196,0.48,0.266,0.455097623,0.197,0.211224732,0.43526537,0.352,0.147,0.172,0.506
2050-04-17 11:00,0.232,0.240811702,0.174733189,0.350879229,0.376,0.470261954,0.385,0.281,0.449,0.26,0.466287172,0.229,0.225843832,0.460685794,0.279,0.17,0.198,0.575
2050-04-17 12:00,0.251,0.221717554,0.236466919,0.420768991,0.404,0.468465102,0.391,0.324,0.391,0.284,0.427140004,0.197,0.22408203,0.419391907,0.354,0.161,0.221,0.563
2050-04-17 13:00,0.186,0.19886877,0.178400216,0.338346425,0.335,0.344061182,0.381,0.345,0.295,0.226,0.353199262,0.166,0.188030336,0.347057208,0.276,0.145,0.258,0.501
2050-04-17 14:00,0.149,0.163623405,0.134066703,0.252293939,0.251,0.234576477,0.28,0.306,0.22,0.168,0.251740938,0.136,0.145294382,0.226673498,0.204,0.119,0.268,0.392
2050-04-17 15:00,0.1,0.102302432,0.085866595,0.140832009,0.157,0.167141966,0.169,0.204,0.152,0.113,0.158989798,0.085,0.085116855,0.135253074,0.118,0.066,0.191,0.249
2050-04-17 16:00,0.043,0.041075608,0.044,0.061149603,0.066,0.06359608,0.055,0.081,0.049,0.056,0.054713859,0.036,0.037441573,0.041,0.054,0.034,0.09,0.111
2050-04-17 17:00,0.007,0.003,0.007,0.011506561,0.012,0.011323136,0.004,0.007,0.009,0.015,0.010116507,0.003,0.006147191,0.007,0.009,0.005,0.019,0.017
2050-04-17 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-17 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 05:00,0.039,0.035169757,0.04,0.019220477,0.015,0.013,0.017,0.031,0.016,0.019,0.01771896,0.037,0.040030336,0.016289788,0.029,0.045,0.046,0.021
2050-04-18 06:00,0.169,0.175018541,0.191400216,0.086732304,0.076,0.070757648,0.088,0.134,0.079,0.087,0.083637725,0.188,0.182212351,0.075367315,0.124,0.22,0.183,0.101
2050-04-18 07:00,0.346,0.357697568,0.376600324,0.191503972,0.185,0.198727057,0.23,0.308,0.217,0.191,0.231346972,0.377,0.374597741,0.221697916,0.251,0.429,0.366,0.243
2050-04-18 08:00,0.496,0.538848784,0.528800433,0.297561724,0.296,0.310816454,0.418,0.528,0.354,0.317,0.388163013,0.553,0.530186504,0.373489753,0.372,0.586,0.542,0.398
2050-04-18 09:00,0.616,0.689,0.634800433,0.402808444,0.43,0.50659608,0.633,0.705,0.548,0.378,0.592206425,0.696,0.658801115,0.591330601,0.478,0.696,0.669,0.616
2050-04-18 10:00,0.727,0.776245365,0.720266811,0.577296617,0.624,0.615829818,0.775,0.798,0.726,0.639,0.748658129,0.776,0.759238199,0.757918374,0.621,0.773,0.738,0.697
2050-04-18 11:00,0.791,0.820660486,0.783066703,0.672472462,0.698,0.694598455,0.83,0.835,0.804,0.701,0.808976992,0.818,0.808735954,0.8173347,0.711,0.813,0.736,0.7
2050-04-18 12:00,0.776,0.794245365,0.777,0.753590556,0.757,0.753133352,0.806,0.807,0.782,0.766,0.786126709,0.791,0.784,0.795126537,0.763,0.784,0.649,0.689
2050-04-18 13:00,0.708,0.715660486,0.708,0.71275328,0.716,0.708960796,0.731,0.735,0.718,0.719,0.721005101,0.712,0.709705618,0.7243347,0.711,0.707,0.567,0.66
2050-04-18 14:00,0.587,0.587245365,0.588,0.595506561,0.601,0.596899614,0.602,0.608,0.597,0.602,0.600901888,0.584,0.585558427,0.599542862,0.592,0.581,0.477,0.563
2050-04-18 15:00,0.418,0.411415122,0.42,0.429383201,0.436,0.434141966,0.424,0.429,0.425,0.437,0.428850282,0.409,0.414558427,0.424959187,0.425,0.408,0.356,0.411
2050-04-18 16:00,0.215,0.203,0.218066703,0.22575328,0.23,0.230434511,0.212,0.212,0.218,0.234,0.218948394,0.201,0.209705618,0.215583675,0.223,0.204,0.179,0.214
2050-04-18 17:00,0.036,0.025584878,0.038066703,0.04287664,0.045,0.049323136,0.028,0.022,0.035,0.047,0.032514055,0.025,0.031852809,0.032,0.041,0.029,0.03,0.043
2050-04-18 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-18 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 05:00,0.047,0.060415122,0.043933297,0.04187664,0.04,0.035272943,0.057,0.061,0.049,0.039,0.050485945,0.061,0.052147191,0.051791837,0.042,0.056,0.043,0.041
2050-04-19 06:00,0.243,0.265245365,0.239866595,0.220233598,0.199,0.163072171,0.256,0.261,0.243,0.2,0.236066421,0.267,0.250883145,0.246208163,0.23,0.258,0.189,0.183
2050-04-19 07:00,0.449,0.469245365,0.445933297,0.419097117,0.389,0.300548262,0.462,0.467,0.45,0.398,0.440898307,0.47,0.456030336,0.453791837,0.433,0.462,0.344,0.356
2050-04-19 08:00,0.61,0.631075608,0.609933297,0.582220477,0.533,0.408316898,0.632,0.646,0.607,0.537,0.607056707,0.63,0.617030336,0.61816735,0.599,0.621,0.521,0.497
2050-04-19 09:00,0.723,0.739660486,0.723,0.693467196,0.627,0.441094148,0.746,0.757,0.724,0.635,0.72865916,0.738,0.729735954,0.7373347,0.712,0.731,0.614,0.593
2050-04-19 10:00,0.781,0.799660486,0.785066703,0.736440953,0.676,0.491074546,0.807,0.821,0.774,0.659,0.787551335,0.798,0.789883145,0.796918374,0.762,0.792,0.69,0.662
2050-04-19 11:00,0.797,0.812660486,0.801066703,0.743304472,0.669,0.524771012,0.819,0.832,0.791,0.64,0.800532939,0.811,0.803883145,0.8093347,0.776,0.806,0.718,0.671
2050-04-19 12:00,0.767,0.780245365,0.773066703,0.713674551,0.654,0.514731807,0.788,0.789,0.759,0.632,0.773401617,0.778,0.773883145,0.7793347,0.745,0.775,0.705,0.643
2050-04-19 13:00,0.691,0.701830243,0.700133405,0.63378479,0.59,0.461035341,0.708,0.699,0.676,0.6,0.684902377,0.7,0.696883145,0.697542862,0.667,0.698,0.631,0.569
2050-04-19 14:00,0.571,0.573,0.580200108,0.51841471,0.474,0.358024353,0.575,0.558,0.554,0.478,0.559514543,0.573,0.573883145,0.572959187,0.548,0.575,0.512,0.471
2050-04-19 15:00,0.407,0.400584878,0.415200108,0.367181112,0.311,0.197102761,0.403,0.392,0.394,0.328,0.397075103,0.4,0.406441573,0.405375512,0.393,0.404,0.36,0.32
2050-04-19 16:00,0.211,0.199,0.217133405,0.197343836,0.168,0.112010989,0.203,0.194,0.206,0.172,0.204149718,0.198,0.206147191,0.206,0.209,0.203,0.181,0.174
2050-04-19 17:00,0.035,0.024584878,0.038066703,0.041,0.042,0.036192159,0.026,0.023,0.033,0.043,0.031514055,0.024,0.030852809,0.030208163,0.04,0.028,0.031,0.042
2050-04-19 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-19 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 05:00,0.05,0.062415122,0.047933297,0.04312336,0.041,0.034757648,0.059,0.065,0.051,0.039,0.052485945,0.063,0.055147191,0.054791837,0.045,0.058,0.056,0.041
2050-04-20 06:00,0.232,0.21349073,0.216666486,0.201986878,0.218,0.213414909,0.257,0.269,0.246,0.219,0.255990287,0.203,0.225056183,0.252502049,0.202,0.207,0.258,0.232
2050-04-20 07:00,0.405,0.366151216,0.404799892,0.430396322,0.433,0.418465102,0.421,0.452,0.429,0.43,0.437928478,0.353,0.374112366,0.413126537,0.422,0.345,0.464,0.456
2050-04-20 08:00,0.499,0.472,0.486466378,0.566721771,0.589,0.58662667,0.489,0.54,0.526,0.583,0.544407803,0.467,0.485523603,0.499040813,0.533,0.471,0.627,0.64
2050-04-20 09:00,0.565,0.52449073,0.550599784,0.643871374,0.686,0.705788239,0.541,0.607,0.59,0.676,0.612154873,0.519,0.534493267,0.557624488,0.602,0.512,0.722,0.76
2050-04-20 10:00,0.569,0.625057067,0.564933297,0.666994734,0.721,0.773111375,0.626,0.677,0.605,0.688,0.635865639,0.623,0.56370113,0.599502049,0.621,0.566,0.752,0.825
2050-04-20 11:00,0.559,0.677547797,0.537466378,0.641267696,0.714,0.794434511,0.7,0.729,0.623,0.669,0.664917734,0.673,0.588553939,0.650922473,0.589,0.601,0.759,0.842
2050-04-20 12:00,0.545,0.680962918,0.511799892,0.592748014,0.653,0.753888625,0.718,0.728,0.643,0.58,0.679330096,0.673,0.590908992,0.670257173,0.551,0.603,0.728,0.809
2050-04-20 13:00,0.51,0.649132675,0.474200108,0.534351692,0.566,0.642635284,0.678,0.679,0.607,0.507,0.636882461,0.645,0.564091008,0.63704901,0.505,0.583,0.652,0.714
2050-04-20 14:00,0.472,0.564736094,0.445200108,0.442779523,0.441,0.486816454,0.579,0.572,0.527,0.387,0.548233503,0.563,0.518649435,0.557171449,0.44,0.534,0.54,0.574
2050-04-20 15:00,0.391,0.400830243,0.376866595,0.331590556,0.307,0.301008614,0.412,0.415,0.401,0.279,0.403855383,0.398,0.4,0.408751025,0.35,0.398,0.378,0.373
2050-04-20 16:00,0.212,0.199,0.215066703,0.208863519,0.19,0.16137333,0.208,0.208,0.214,0.185,0.213831886,0.197,0.206558427,0.211791837,0.214,0.201,0.19,0.189
2050-04-20 17:00,0.039,0.027584878,0.042066703,0.04324672,0.046,0.045919216,0.028,0.023,0.035,0.048,0.032514055,0.028,0.034147191,0.032416325,0.043,0.032,0.027,0.043
2050-04-20 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-20 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-21 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-04-21 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
